"","Zip","City","State","Latitude","Longitude","Timezone","Daylight.savings.time.flag","geopoint"
"312",47261,"Millhousen","IN",39.292004,-85.491788,-5,0,"39.292004,-85.491788"
"313",37050,"Cumberland City","TN",36.373626,-87.63158,-6,1,"36.373626,-87.63158"
"314",15665,"Manor","PA",40.333339,-79.66646,-5,1,"40.333339,-79.66646"
"315",17265,"Upperstrasburg","PA",40.035958,-77.79113,-5,1,"40.035958,-77.79113"
"316",17585,"Witmer","PA",40.048398,-76.211427,-5,1,"40.048398,-76.211427"
"317",19511,"Bowers","PA",40.48773,-75.7393,-5,1,"40.48773,-75.7393"
"318",8406,"Ventnor City","NJ",39.342299,-74.48192,-5,1,"39.342299,-74.48192"
"319",29520,"Cheraw","SC",34.68862,-79.92315,-5,1,"34.68862,-79.92315"
"320",29615,"Greenville","SC",34.866801,-82.31739,-5,1,"34.866801,-82.31739"
"321",11716,"Bohemia","NY",40.770042,-73.11376,-5,1,"40.770042,-73.11376"
"322",12719,"Barryville","NY",41.480326,-74.92694,-5,1,"41.480326,-74.92694"
"323",23435,"Suffolk","VA",36.84882,-76.46521,-5,1,"36.84882,-76.46521"
"324",24550,"Evington","VA",37.237928,-79.28268,-5,1,"37.237928,-79.28268"
"325",25918,"Shady Spring","WV",37.712469,-81.00561,-5,1,"37.712469,-81.00561"
"326",27028,"Mocksville","NC",35.920477,-80.57143,-5,1,"35.920477,-80.57143"
"327",27049,"Toast","NC",36.551332,-80.655786,-5,1,"36.551332,-80.655786"
"328",95655,"Mather","CA",38.558073,-121.28737,-8,1,"38.558073,-121.28737"
"329",91189,"Pasadena","CA",33.786594,-118.298662,-8,1,"33.786594,-118.298662"
"330",93099,"Simi Valley","CA",34.032383,-119.1343,-8,1,"34.032383,-119.1343"
"331",98604,"Battle Ground","WA",45.791345,-122.51789,-8,1,"45.791345,-122.51789"
"332",87413,"Bloomfield","NM",36.579374,-107.87907,-7,1,"36.579374,-107.87907"
"333",2382,"Whitman","MA",42.08235,-70.93734,-5,1,"42.08235,-70.93734"
"334",2719,"Fairhaven","MA",41.634152,-70.8814,-5,1,"41.634152,-70.8814"
"335",62676,"Hillyard","IL",39.128248,-89.923215,-6,1,"39.128248,-89.923215"
"336",79370,"Spur","TX",33.478848,-100.89669,-6,1,"33.478848,-100.89669"
"337",71226,"Chatham","LA",32.277816,-92.45283,-6,1,"32.277816,-92.45283"
"338",72542,"Hardy","AR",36.303556,-91.48573,-6,1,"36.303556,-91.48573"
"339",72686,"Witts Springs","AR",35.747154,-92.90985,-6,1,"35.747154,-92.90985"
"340",72927,"Booneville","AR",35.105966,-93.97531,-6,1,"35.105966,-93.97531"
"341",83355,"Wendell","ID",42.76079,-114.71025,-7,1,"42.76079,-114.71025"
"342",83641,"Melba","ID",43.370358,-116.57555,-7,1,"43.370358,-116.57555"
"343",84307,"Corinne","UT",41.535714,-112.30373,-7,1,"41.535714,-112.30373"
"344",60139,"Glendale Heights","IL",41.920228,-88.07891,-6,1,"41.920228,-88.07891"
"345",60438,"Lansing","IL",41.565685,-87.54819,-6,1,"41.565685,-87.54819"
"346",68636,"Elgin","NE",42.009216,-98.13311,-6,1,"42.009216,-98.13311"
"347",66532,"Robinson","KS",39.8202,-95.36776,-6,1,"39.8202,-95.36776"
"348",55723,"Cook","MN",47.854987,-92.77077,-6,1,"47.854987,-92.77077"
"349",39478,"Sandy Hook","MS",31.054236,-89.85553,-6,1,"31.054236,-89.85553"
"350",49041,"Comstock","MI",42.245412,-85.529858,-5,1,"42.245412,-85.529858"
"351",61107,"Rockford","IL",42.280019,-89.03347,-6,1,"42.280019,-89.03347"
"352",58072,"Valley City","ND",46.934311,-98.02374,-6,1,"46.934311,-98.02374"
"353",59333,"Hathaway","MT",46.271872,-106.21374,-7,1,"46.271872,-106.21374"
"354",35283,"Birmingham","AL",33.544622,-86.929208,-6,1,"33.544622,-86.929208"
"355",42163,"Rocky Hill","KY",37.09425,-86.143188,-6,1,"37.09425,-86.143188"
"356",49157,"Richland","MI",44.21551,-85.298079,-5,1,"44.21551,-85.298079"
"357",43735,"East Fultonham","OH",39.851515,-82.12173,-5,1,"39.851515,-82.12173"
"358",44403,"Brookfield","OH",41.239987,-80.58346,-5,1,"41.239987,-80.58346"
"359",50581,"Rolfe","IA",42.842111,-94.53114,-6,1,"42.842111,-94.53114"
"360",33850,"Lake Alfred","FL",28.092512,-81.72758,-5,1,"28.092512,-81.72758"
"361",35259,"Birmingham","AL",33.544622,-86.929208,-6,1,"33.544622,-86.929208"
"362",35593,"Vina","AL",34.369264,-88.06745,-6,1,"34.369264,-88.06745"
"363",40118,"Fairdale","KY",38.106135,-85.75362,-5,1,"38.106135,-85.75362"
"364",40371,"Salt Lick","KY",38.087867,-83.61146,-5,1,"38.087867,-83.61146"
"365",13479,"Washington Mills","NY",43.053769,-75.271559,-5,1,"43.053769,-75.271559"
"366",15564,"Wellersburg","PA",39.729896,-78.844105,-5,1,"39.729896,-78.844105"
"367",15944,"New Florence","PA",40.371165,-79.0772,-5,1,"40.371165,-79.0772"
"368",17052,"Mapleton Depot","PA",40.338058,-77.9779,-5,1,"40.338058,-77.9779"
"369",30747,"Summerville","GA",34.489848,-85.32928,-5,1,"34.489848,-85.32928"
"370",31754,"Georgetown","GA",31.860476,-85.07534,-5,1,"31.860476,-85.07534"
"371",32746,"Lake Mary","FL",28.758133,-81.33992,-5,1,"28.758133,-81.33992"
"372",33801,"Lakeland","FL",28.041198,-81.92392,-5,1,"28.041198,-81.92392"
"373",23178,"Ware Neck","VA",37.400287,-76.46089,-5,1,"37.400287,-76.46089"
"374",10072,"New York","NY",40.780751,-73.977182,-5,1,"40.780751,-73.977182"
"375",10166,"New York","NY",40.754591,-73.976238,-5,1,"40.754591,-73.976238"
"376",10998,"Westtown","NY",41.334034,-74.54593,-5,1,"41.334034,-74.54593"
"377",21623,"Church Hill","MD",39.123235,-75.96707,-5,1,"39.123235,-75.96707"
"378",29336,"Fairforest","SC",34.888237,-81.96902,-5,1,"34.888237,-81.96902"
"379",29348,"Gramling","SC",34.888237,-81.96902,-5,1,"34.888237,-81.96902"
"380",11560,"Locust Valley","NY",40.881957,-73.59417,-5,1,"40.881957,-73.59417"
"381",18355,"Scotrun","PA",41.074757,-75.36259,-5,1,"41.074757,-75.36259"
"382",36538,"Frankville","AL",31.646087,-88.14188,-6,1,"31.646087,-88.14188"
"383",37322,"Decatur","TN",35.503723,-84.80741,-5,1,"35.503723,-84.80741"
"384",43081,"Westerville","OH",40.109513,-82.91606,-5,1,"40.109513,-82.91606"
"385",27105,"Winston Salem","NC",36.147887,-80.23423,-5,1,"36.147887,-80.23423"
"386",44398,"Akron","OH",41.128705,-81.53999,-5,1,"41.128705,-81.53999"
"387",46731,"Craigville","IN",40.793562,-85.0974,-5,0,"40.793562,-85.0974"
"388",33659,"Palm River-Clair Mel","FL",27.894362,-82.338911,-5,1,"27.894362,-82.338911"
"389",2875,"Shannock","RI",41.447642,-71.63877,-5,1,"41.447642,-71.63877"
"390",4630,"East Machias","ME",44.753992,-67.3786,-5,1,"44.753992,-67.3786"
"391",6053,"New Britain","CT",41.686949,-72.7908,-5,1,"41.686949,-72.7908"
"392",714,"Arroyo","PR",17.987288,-66.05552,-4,0,"17.987288,-66.05552"
"393",2126,"Mattapan","MA",42.272098,-71.09426,-5,1,"42.272098,-71.09426"
"394",14150,"Tonawanda","NY",43.001907,-78.8631,-5,1,"43.001907,-78.8631"
"395",30339,"Atlanta","GA",33.87507,-84.46615,-5,1,"33.87507,-84.46615"
"396",32361,"Wacissa","FL",30.357761,-83.98882,-5,1,"30.357761,-83.98882"
"397",32634,"Fairfield","FL",29.35089,-82.27648,-5,1,"29.35089,-82.27648"
"398",33523,"Dade City","FL",28.433019,-82.19736,-5,1,"28.433019,-82.19736"
"399",33706,"Saint Petersburg","FL",27.741505,-82.75179,-5,1,"27.741505,-82.75179"
"400",24605,"Bluefield","VA",37.222548,-81.3367,-5,1,"37.222548,-81.3367"
"401",25444,"Slanesville","WV",39.412828,-78.52587,-5,1,"39.412828,-78.52587"
"402",26280,"Mill Creek","WV",38.736144,-80,-5,1,"38.736144,-80.0"
"403",18465,"Thompson","PA",41.839349,-75.50841,-5,1,"41.839349,-75.50841"
"404",12197,"Worcester","NY",42.610314,-74.72401,-5,1,"42.610314,-74.72401"
"405",13147,"Scipio Center","NY",42.774714,-76.57045,-5,1,"42.774714,-76.57045"
"406",28519,"Bridgeton","NC",35.120742,-77.01969,-5,1,"35.120742,-77.01969"
"407",26561,"Big Run","WV",39.575518,-80.666712,-5,1,"39.575518,-80.666712"
"408",82937,"Lyman","WY",41.399751,-110.36624,-7,1,"41.399751,-110.36624"
"409",64070,"Lone Jack","MO",38.895469,-94.15315,-6,1,"38.895469,-94.15315"
"410",64471,"New Hampton","MO",40.264749,-94.19587,-6,1,"40.264749,-94.19587"
"411",75075,"Plano","TX",33.024721,-96.74038,-6,1,"33.024721,-96.74038"
"412",68118,"Omaha","NE",41.263194,-96.17108,-6,1,"41.263194,-96.17108"
"413",79080,"Skellytown","TX",35.655035,-101.22477,-6,1,"35.655035,-101.22477"
"414",70059,"Harvey","LA",29.677893,-90.0901,-6,1,"29.677893,-90.0901"
"415",90845,"Long Beach","CA",33.786594,-118.298662,-8,1,"33.786594,-118.298662"
"416",92114,"San Diego","CA",32.706954,-117.0542,-8,1,"32.706954,-117.0542"
"417",98144,"Seattle","WA",47.58577,-122.30081,-8,1,"47.58577,-122.30081"
"418",98833,"Mazama","WA",48.634796,-120.47681,-8,1,"48.634796,-120.47681"
"419",95692,"Wheatland","CA",39.030716,-121.43497,-8,1,"39.030716,-121.43497"
"420",95826,"Sacramento","CA",38.550098,-121.37492,-8,1,"38.550098,-121.37492"
"421",93458,"Santa Maria","CA",34.956344,-120.45243,-8,1,"34.956344,-120.45243"
"422",61866,"Rantoul","IL",40.307065,-88.15575,-6,1,"40.307065,-88.15575"
"423",77046,"Houston","TX",29.733181,-95.43131,-6,1,"29.733181,-95.43131"
"424",77581,"Pearland","TX",29.56218,-95.26982,-6,1,"29.56218,-95.26982"
"425",67149,"Viola","KS",37.538257,-97.62031,-6,1,"37.538257,-97.62031"
"426",57231,"De Smet","SD",44.374289,-97.57442,-6,1,"44.374289,-97.57442"
"427",74061,"Ramona","OK",36.533868,-95.90865,-6,1,"36.533868,-95.90865"
"428",82412,"Byron","WY",44.794477,-108.53415,-7,1,"44.794477,-108.53415"
"429",75712,"Tyler","TX",32.411237,-95.289903,-6,1,"32.411237,-95.289903"
"430",75756,"Brownsboro","TX",32.306045,-95.60507,-6,1,"32.306045,-95.60507"
"431",85225,"Chandler","AZ",33.316349,-111.83064,-7,0,"33.316349,-111.83064"
"432",86508,"Lupton","AZ",35.325261,-109.07847,-7,0,"35.325261,-109.07847"
"433",87579,"Vadito","NM",36.160484,-105.56045,-7,1,"36.160484,-105.56045"
"434",93215,"Delano","CA",35.774967,-119.23371,-8,1,"35.774967,-119.23371"
"435",94973,"Woodacre","CA",38.007639,-122.63914,-8,1,"38.007639,-122.63914"
"436",98587,"Taholah","WA",47.32251,-124.25814,-8,1,"47.32251,-124.25814"
"437",98639,"North Bonneville","WA",45.650041,-121.97167,-8,1,"45.650041,-121.97167"
"438",4327,"Richmond","ME",44.09156,-69.804077,-5,1,"44.09156,-69.804077"
"439",4747,"Island Falls","ME",46.004523,-68.27004,-5,1,"46.004523,-68.27004"
"440",5452,"Essex Junction","VT",44.501991,-73.09376,-5,1,"44.501991,-73.09376"
"441",6410,"Cheshire","CT",41.507049,-72.90489,-5,1,"41.507049,-72.90489"
"442",2769,"Rehoboth","MA",41.835067,-71.26115,-5,1,"41.835067,-71.26115"
"443",54875,"Springbrook","WI",45.947509,-91.67526,-6,1,"45.947509,-91.67526"
"444",55018,"Dennison","MN",44.422975,-93.00089,-6,1,"44.422975,-93.00089"
"445",37421,"Chattanooga","TN",35.028574,-85.15939,-5,1,"35.028574,-85.15939"
"446",46904,"Kokomo","IN",40.469625,-86.11894,-5,0,"40.469625,-86.11894"
"447",5155,"South Londonderry","VT",43.158484,-72.84497,-5,1,"43.158484,-72.84497"
"448",6074,"South Windsor","CT",41.836665,-72.56076,-5,1,"41.836665,-72.56076"
"449",15242,"Pittsburgh","PA",40.434436,-80.024817,-5,1,"40.434436,-80.024817"
"450",17010,"Campbelltown","PA",40.280149,-76.5806,-5,1,"40.280149,-76.5806"
"451",23101,"Macon","VA",37.553314,-77.892964,-5,1,"37.553314,-77.892964"
"452",60697,"Chicago","IL",41.811929,-87.68732,-6,1,"41.811929,-87.68732"
"453",23297,"Richmond","VA",37.389721,-77.561266,-5,1,"37.389721,-77.561266"
"454",62464,"Stoy","IL",38.98981,-87.839627,-6,1,"38.98981,-87.839627"
"455",58370,"Saint Michael","ND",47.994379,-98.86913,-6,1,"47.994379,-98.86913"
"456",72536,"Franklin","AR",36.155897,-91.75644,-6,1,"36.155897,-91.75644"
"457",73644,"Elk City","OK",35.405935,-99.41658,-6,1,"35.405935,-99.41658"
"458",74330,"Adair","OK",36.434328,-95.25512,-6,1,"36.434328,-95.25512"
"459",30354,"Atlanta","GA",33.658834,-84.39682,-5,1,"33.658834,-84.39682"
"460",80454,"Indian Hills","CO",39.631254,-105.26071,-7,1,"39.631254,-105.26071"
"461",37774,"Loudon","TN",35.725969,-84.33069,-5,1,"35.725969,-84.33069"
"462",39731,"Brooksville","MS",33.230508,-88.57968,-6,1,"33.230508,-88.57968"
"463",72314,"Birdeye","AR",35.357184,-90.677331,-6,1,"35.357184,-90.677331"
"464",44022,"Chagrin Falls","OH",41.43932,-81.39232,-5,1,"41.43932,-81.39232"
"465",72774,"West Fork","AR",35.896307,-94.19661,-6,1,"35.896307,-94.19661"
"466",53803,"Benton","WI",42.563769,-90.36783,-6,1,"42.563769,-90.36783"
"467",54565,"Upson","WI",46.309371,-90.4354,-6,1,"46.309371,-90.4354"
"468",54757,"New Auburn","WI",45.235611,-91.52127,-6,1,"45.235611,-91.52127"
"469",54936,"Fond Du Lac","WI",43.740559,-88.522984,-6,1,"43.740559,-88.522984"
"470",55054,"New Market","MN",44.571056,-93.354267,-6,1,"44.571056,-93.354267"
"471",62248,"Hecker","IL",38.299507,-89.961825,-6,1,"38.299507,-89.961825"
"472",29260,"Columbia","SC",34.005992,-80.970766,-5,1,"34.005992,-80.970766"
"473",42104,"Bowling Green","KY",36.930527,-86.44751,-6,1,"36.930527,-86.44751"
"474",43115,"Clarksburg","OH",39.501913,-83.17383,-5,1,"39.501913,-83.17383"
"475",44333,"Akron","OH",41.144661,-81.61948,-5,1,"41.144661,-81.61948"
"476",34101,"Naples","FL",25.855534,-81.38719,-5,1,"25.855534,-81.38719"
"477",39067,"Ethel","MS",33.127907,-89.46704,-6,1,"33.127907,-89.46704"
"478",23025,"Cardinal","VA",37.422209,-76.37304,-5,1,"37.422209,-76.37304"
"479",23228,"Richmond","VA",37.621745,-77.48896,-5,1,"37.621745,-77.48896"
"480",23541,"Norfolk","VA",36.931166,-76.23972,-5,1,"36.931166,-76.23972"
"481",28386,"Shannon","NC",34.851865,-79.12266,-5,1,"34.851865,-79.12266"
"482",32971,"Winter Beach","FL",27.709049,-80.572557,-5,1,"27.709049,-80.572557"
"483",73834,"Buffalo","OK",36.851116,-99.5897,-6,1,"36.851116,-99.5897"
"484",75294,"Dallas","TX",32.767268,-96.777626,-6,1,"32.767268,-96.777626"
"485",81422,"Naturita","CO",38.296229,-108.68079,-7,1,"38.296229,-108.68079"
"486",82242,"Van Tassell","WY",42.706475,-104.12045,-7,1,"42.706475,-104.12045"
"487",84133,"Salt Lake City","UT",40.769046,-111.889319,-7,1,"40.769046,-111.889319"
"488",85262,"Scottsdale","AZ",33.798581,-111.8708,-7,0,"33.798581,-111.8708"
"489",93308,"Bakersfield","CA",35.487491,-119.00896,-8,1,"35.487491,-119.00896"
"490",93611,"Clovis","CA",36.840057,-119.66107,-8,1,"36.840057,-119.66107"
"491",94131,"San Francisco","CA",37.741797,-122.4378,-8,1,"37.741797,-122.4378"
"492",94249,"Sacramento","CA",38.377411,-121.444429,-8,1,"38.377411,-121.444429"
"493",96062,"Millville","CA",40.577799,-122.10148,-8,1,"40.577799,-122.10148"
"494",97378,"Sheridan","OR",45.089532,-123.40787,-8,1,"45.089532,-123.40787"
"495",15555,"Quecreek","PA",40.091429,-79.087198,-5,1,"40.091429,-79.087198"
"496",16662,"Martinsburg","PA",40.306709,-78.31987,-5,1,"40.306709,-78.31987"
"497",16940,"Nelson","PA",41.978436,-77.24667,-5,1,"41.978436,-77.24667"
"498",17212,"Big Cove Tannery","PA",39.81231,-78.06337,-5,1,"39.81231,-78.06337"
"499",8835,"Manville","NJ",40.538903,-74.59222,-5,1,"40.538903,-74.59222"
"500",12771,"Port Jervis","NY",41.374734,-74.66315,-5,1,"41.374734,-74.66315"
"501",12810,"Athol","NY",43.484741,-73.89151,-5,1,"43.484741,-73.89151"
"502",13350,"Herkimer","NY",43.038149,-74.9846,-5,1,"43.038149,-74.9846"
"503",24513,"Lynchburg","VA",37.245798,-79.133546,-5,1,"37.245798,-79.133546"
"504",22720,"Goldvein","VA",38.474222,-77.64361,-5,1,"38.474222,-77.64361"
"505",13655,"Hogansburg","NY",44.98184,-74.67374,-5,1,"44.98184,-74.67374"
"506",3266,"Rumney","NH",43.806365,-71.87952,-5,1,"43.806365,-71.87952"
"507",76503,"Temple","TX",31.053986,-97.320306,-6,1,"31.053986,-97.320306"
"508",77015,"Houston","TX",29.778526,-95.18118,-6,1,"29.778526,-95.18118"
"509",77550,"Galveston","TX",29.298448,-94.79316,-6,1,"29.298448,-94.79316"
"510",78041,"Laredo","TX",27.542244,-99.49233,-6,1,"27.542244,-99.49233"
"511",80720,"Akron","CO",40.124199,-103.18362,-7,1,"40.124199,-103.18362"
"512",83215,"Atomic City","ID",43.442618,-112.81316,-7,1,"43.442618,-112.81316"
"513",83554,"White Bird","ID",45.717554,-116.26936,-8,1,"45.717554,-116.26936"
"514",96720,"Hilo","HI",19.713562,-155.09842,-10,0,"19.713562,-155.09842"
"515",97368,"Otis","OR",45.009935,-123.91182,-8,1,"45.009935,-123.91182"
"516",97877,"Sumpter","OR",44.744446,-118.2229,-8,1,"44.744446,-118.2229"
"517",98622,"Heisson","WA",45.801586,-122.520347,-8,1,"45.801586,-122.520347"
"518",89009,"Henderson","NV",35.927901,-114.972061,-8,1,"35.927901,-114.972061"
"519",89047,"Silverpeak","NV",37.751386,-117.64225,-8,1,"37.751386,-117.64225"
"520",89412,"Gerlach","NV",40.652505,-119.356505,-8,1,"40.652505,-119.356505"
"521",99124,"Elmer City","WA",47.998468,-118.95248,-8,1,"47.998468,-118.95248"
"522",99554,"Alakanuk","AK",62.683391,-164.65455,-9,1,"62.683391,-164.65455"
"523",28772,"Rosman","NC",35.139812,-82.84253,-5,1,"35.139812,-82.84253"
"524",29708,"Fort Mill","SC",35.040969,-80.99427,-5,1,"35.040969,-80.99427"
"525",31069,"Perry","GA",32.460791,-83.73541,-5,1,"32.460791,-83.73541"
"526",36801,"Opelika","AL",32.660497,-85.39917,-6,1,"32.660497,-85.39917"
"527",38124,"Memphis","TN",35.201738,-89.971538,-6,1,"35.201738,-89.971538"
"528",47163,"Otisco","IN",38.544512,-85.66831,-5,1,"38.544512,-85.66831"
"529",47488,"Hamblen","IN",39.246268,-86.163826,-5,0,"39.246268,-86.163826"
"530",4033,"Freeport","ME",44.408078,-70.470703,-5,1,"44.408078,-70.470703"
"531",23191,"Zanoni","VA",37.418242,-76.508402,-5,1,"37.418242,-76.508402"
"532",23834,"Colonial Heights","VA",37.265403,-77.40438,-5,1,"37.265403,-77.40438"
"533",23839,"Dendron","VA",37.079298,-76.92155,-5,1,"37.079298,-76.92155"
"534",25140,"Naoma","WV",37.883223,-81.48001,-5,1,"37.883223,-81.48001"
"535",18221,"Drifton","PA",41.004017,-75.90569,-5,1,"41.004017,-75.90569"
"536",18825,"Jackson","PA",41.822157,-75.59506,-5,1,"41.822157,-75.59506"
"537",19115,"Philadelphia","PA",40.09261,-75.04118,-5,1,"40.09261,-75.04118"
"538",30663,"Rutledge","GA",33.614556,-83.61157,-5,1,"33.614556,-83.61157"
"539",15612,"Alverton","PA",40.136883,-79.59033,-5,1,"40.136883,-79.59033"
"540",6520,"New Haven","CT",41.365709,-72.927507,-5,1,"41.365709,-72.927507"
"541",93110,"Santa Barbara","CA",34.439579,-119.76788,-8,1,"34.439579,-119.76788"
"542",95005,"Ben Lomond","CA",37.084347,-122.08524,-8,1,"37.084347,-122.08524"
"543",95337,"Manteca","CA",37.782332,-121.23578,-8,1,"37.782332,-121.23578"
"544",98932,"Granger","WA",46.345166,-120.1843,-8,1,"46.345166,-120.1843"
"545",87184,"Albuquerque","NM",35.044339,-106.672872,-7,1,"35.044339,-106.672872"
"546",87537,"Hernandez","NM",36.094021,-106.17472,-7,1,"36.094021,-106.17472"
"547",37048,"Cottontown","TN",36.491753,-86.59963,-6,1,"36.491753,-86.59963"
"548",62549,"Mt Zion","IL",39.777116,-88.87171,-6,1,"39.777116,-88.87171"
"549",63453,"Luray","MO",40.489269,-91.87248,-6,1,"40.489269,-91.87248"
"550",63534,"Callao","MO",39.7418,-92.63582,-6,1,"39.7418,-92.63582"
"551",63834,"Charleston","MO",36.915335,-89.31308,-6,1,"36.915335,-89.31308"
"552",81658,"Vail","CO",39.624171,-106.497314,-7,1,"39.624171,-106.497314"
"553",70718,"Brittany","LA",30.201004,-90.868876,-6,1,"30.201004,-90.868876"
"554",71748,"Ivan","AR",33.97547,-92.647817,-6,1,"33.97547,-92.647817"
"555",72118,"North Little Rock","AR",34.813269,-92.30229,-6,1,"34.813269,-92.30229"
"556",78011,"Charlotte","TX",28.795637,-98.71951,-6,1,"28.795637,-98.71951"
"557",83547,"Pollock","ID",45.291282,-116.35695,-7,1,"45.291282,-116.35695"
"558",66075,"Pleasanton","KS",38.184882,-94.70142,-6,1,"38.184882,-94.70142"
"559",54931,"Dale","WI",44.416326,-88.464873,-6,1,"44.416326,-88.464873"
"560",48164,"New Boston","MI",42.128069,-83.38785,-5,1,"42.128069,-83.38785"
"561",48444,"Imlay City","MI",43.038967,-83.06067,-5,1,"43.038967,-83.06067"
"562",49245,"Homer","MI",42.147222,-84.80789,-5,1,"42.147222,-84.80789"
"563",50001,"Ackworth","IA",41.363615,-93.41494,-6,1,"41.363615,-93.41494"
"564",50128,"Jamaica","IA",41.855913,-94.29981,-6,1,"41.855913,-94.29981"
"565",38824,"Baldwyn","MS",34.511249,-88.63051,-6,1,"34.511249,-88.63051"
"566",39569,"Pascagoula","MS",30.441072,-88.634482,-6,1,"30.441072,-88.634482"
"567",40078,"Willisburg","KY",37.840066,-85.12572,-5,1,"37.840066,-85.12572"
"568",43430,"Genoa","OH",41.523309,-83.37072,-5,1,"41.523309,-83.37072"
"569",44618,"Dalton","OH",40.787827,-81.68623,-5,1,"40.787827,-81.68623"
"570",45418,"Dayton","OH",39.716161,-84.2734,-5,1,"39.716161,-84.2734"
"571",45789,"Wingett Run","OH",39.551002,-81.256,-5,1,"39.551002,-81.256"
"572",46507,"Bristol","IN",41.725061,-85.81792,-5,0,"41.725061,-85.81792"
"573",36869,"Phenix City","AL",32.433065,-85.04512,-6,1,"32.433065,-85.04512"
"574",37018,"Beechgrove","TN",35.642797,-86.1669,-6,1,"35.642797,-86.1669"
"575",37041,"Clarksville","TN",36.477428,-87.377197,-6,1,"36.477428,-87.377197"
"576",52809,"Davenport","IA",41.613034,-90.606284,-6,1,"41.613034,-90.606284"
"577",39330,"Enterprise","MS",32.170432,-88.83866,-6,1,"32.170432,-88.83866"
"578",61132,"Loves Park","IL",42.325364,-89.170527,-6,1,"42.325364,-89.170527"
"579",62903,"Carbondale","IL",37.758646,-89.415831,-6,1,"37.758646,-89.415831"
"580",72827,"Bluffton","AR",34.832089,-93.71111,-6,1,"34.832089,-93.71111"
"581",74052,"Oilton","OK",36.084211,-96.5794,-6,1,"36.084211,-96.5794"
"582",78701,"Austin","TX",30.27127,-97.74103,-6,1,"30.27127,-97.74103"
"583",79541,"Ovalo","TX",32.151983,-99.84483,-6,1,"32.151983,-99.84483"
"584",79560,"Sylvester","TX",32.684029,-100.1998,-6,1,"32.684029,-100.1998"
"585",80230,"Denver","CO",39.721763,-104.89627,-7,1,"39.721763,-104.89627"
